1,30,5,2.5,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,2.5,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,2.5,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,2.5,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,3,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,3,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,3,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,3,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,3,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,3.5,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,3.5,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,3.5,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,3.5,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,3.5,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,4,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,4,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,4,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,4,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,4,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,4.5,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,4.5,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,4.5,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,4.5,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,4.5,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,5,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,5,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,5,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,5,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,5,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,5.3,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,5.3,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,5.3,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,5.3,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,5.3,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,5.7,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,5.7,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,5.7,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,5.7,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,5.7,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,6,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,6,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,6,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,6,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,6,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,6.3,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,6.3,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,6.3,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,6.3,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,6.3,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,6.7,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,6.7,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,6.7,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,6.7,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,6.7,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,7,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,7,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,7,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,7,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,7,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,8,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,8,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,8,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,8,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,8,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,14,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,14,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,14,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,14,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,14,-50,-28,-21,40,60,60,32e5,100,1,5
1,30,5,18,-50,-28,-21,40,60,60,32e5,100,1,1
1,30,5,18,-50,-28,-21,40,60,60,32e5,100,1,2
1,30,5,18,-50,-28,-21,40,60,60,32e5,100,1,3
1,30,5,18,-50,-28,-21,40,60,60,32e5,100,1,4
1,30,5,18,-50,-28,-21,40,60,60,32e5,100,1,5
