50,120,40,2,50000,5,-28,40,64e5,100,1,2
50,120,40,2,50000,5,-28,40,64e5,100,1,3
50,120,40,2,50000,5,-28,40,64e5,100,1,4
50,120,40,2,50000,5,-28,40,64e5,100,1,5
50,120,50,2,62500,5,-28,40,64e5,100,1,1
50,120,50,2,62500,5,-28,40,64e5,100,1,2
50,120,50,2,62500,5,-28,40,64e5,100,1,3
50,120,50,2,62500,5,-28,40,64e5,100,1,4
50,120,50,2,62500,5,-28,40,64e5,100,1,5
50,120,20,2,0,1,-28,40,64e5,100,1,1
50,120,20,2,0,1,-28,40,64e5,100,1,2
50,120,20,2,0,1,-28,40,64e5,100,1,3
50,120,20,2,0,1,-28,40,64e5,100,1,4
50,120,20,2,0,1,-28,40,64e5,100,1,5
50,120,40,2,0,1,-28,40,64e5,100,1,1
50,120,40,2,0,1,-28,40,64e5,100,1,2
50,120,40,2,0,1,-28,40,64e5,100,1,3
50,120,40,2,0,1,-28,40,64e5,100,1,4
50,120,40,2,0,1,-28,40,64e5,100,1,5
50,120,50,2,0,1,-28,40,64e5,100,1,1
50,120,50,2,0,1,-28,40,64e5,100,1,2
50,120,50,2,0,1,-28,40,64e5,100,1,3
50,120,50,2,0,1,-28,40,64e5,100,1,4
50,120,50,2,0,1,-28,40,64e5,100,1,5
50,100,100,2,0,1,-28,40,64e5,100,1,1
50,100,100,2,0,1,-28,40,64e5,100,1,2
50,100,100,2,0,1,-28,40,64e5,100,1,3
50,100,100,2,0,1,-28,40,64e5,100,1,4
50,100,100,2,0,1,-28,40,64e5,100,1,5
50,100,100,2,10000,5,-28,40,64e5,100,1,1
50,100,100,2,10000,5,-28,40,64e5,100,1,2
50,100,100,2,10000,5,-28,40,64e5,100,1,3
50,100,100,2,10000,5,-28,40,64e5,100,1,4
50,100,100,2,10000,5,-28,40,64e5,100,1,5
50,100,100,2,20000,5,-28,40,64e5,100,1,1
50,100,100,2,20000,5,-28,40,64e5,100,1,2
50,100,100,2,20000,5,-28,40,64e5,100,1,3
50,100,100,2,20000,5,-28,40,64e5,100,1,4
50,100,100,2,20000,5,-28,40,64e5,100,1,5
50,100,100,2,30000,5,-28,40,64e5,100,1,1
50,100,100,2,30000,5,-28,40,64e5,100,1,2
50,100,100,2,30000,5,-28,40,64e5,100,1,3
50,100,100,2,30000,5,-28,40,64e5,100,1,4
50,100,100,2,30000,5,-28,40,64e5,100,1,5
